Codice;Prezzo;Unità
457745;20.39;100
457746;20.39;100
457747;20.39;100
457748;20.39;100
457749;20.39;100
457750;20.39;100
457755;40.54;1
457757;93.65;1
457764;1.74;1
457767;2.87;1
457768;2.39;1
457769;3.24;1
457770;2.87;1
457771;2.39;1
457772;3.24;1
457779;15.91;1
457780;15.91;1
457800;76.61;100
457801;59.45;1
457811;7.62;1
457827;0.68;1
457835;9.25;1
457836;14.11;1
457845;4.51;1
457846;3.93;1
457847;4.04;1
457870;4.72;1
457871;8.24;1
457894;13.62;1
457907;4.48;1
457908;2.87;1
457909;2.39;1
457910;3.24;1
457927;29.84;1
457937;20.39;100
457938;43.23;100
457939;43.23;100
457961;26.30;1
457963;158.70;1
457970;158.70;1
457971;16.10;1
457977;3453.27;1
457992;6.17;1
457993;6.08;1
458062;123.93;1
458149;158.70;1
458171;176.34;1
458176;192.29;1
458274;7.97;1
458281;57.59;1
458290;176.34;1
458439;118.66;1
459013;3.19;1
459014;3.19;1
459015;3.19;1
459016;3.19;1
459017;3.19;1
459018;3.19;1
459019;3.19;1
459020;3.19;1
459024;167.57;1
459025;164.94;1
459026;173.73;1
459027;177.24;1
459028;182.52;1
459029;180.60;1
459030;190.20;1
459031;193.10;1
459044;30.73;1
459046;17.07;1
459050;4.54;1
459060;169.30;1
459080;26.90;100
459093;17.04;1
459094;17.04;1
459095;17.04;1
459096;17.04;1
459097;18.55;1
459098;18.55;1
459099;18.55;1
459100;18.55;1
459101;214.04;1
459102;214.04;1
459103;214.04;1
459120;8.29;100
459132;76.58;100
459138;98.11;100
459150;5.84;1
459153;172.94;1
459156;1.74;1
459163;2.94;1
459164;2.98;1
459166;94.44;100
459167;120.92;100
459174;2.11;1
459175;2.11;1
459176;10.04;1
459179;2.08;1
459180;6.62;100
459181;5.64;100
459195;182.52;1
459196;177.01;1
459221;4.45;1
459222;111.13;100
459224;111.13;100
459230;61.24;100
459255;14.30;100
459256;17.27;100
459261;167.78;1
459276;0.86;1
459279;92.98;100
459280;80.19;100
459287;138.30;100
459374;0.83;1
459386;152.30;100
459387;1.73;1
459388;36.83;100
459395;121.27;100
459424;173.73;1
459425;173.68;1
459432;92.98;100
459445;39.90;1
459446;44.49;1
459449;44.15;1
459452;50.17;100
459481;72.73;100
459489;23.54;1
459493;95.82;100
459494;72.39;100
459496;125.39;100
459521;24.12;1
459524;24.26;1
459525;158.27;100
459560;9.59;1
459562;81.97;1
459565;39.84;1
459566;6.60;1
459567;6.29;1
459568;6.29;1
459569;180.34;1
459875;15.32;1
459900;6.85;100
459901;7.76;100
459902;8.32;100
459903;8.78;100
459906;9.34;100
459907;10.03;100
459911;68.76;1
459913;74.05;1
459923;85.68;100
459924;85.68;100
459925;85.68;100
459926;85.68;100
459927;97.56;100
459930;9.45;1
459932;81.97;1
459933;31.90;1
459934;15.97;1
459936;135.76;1
459945;5.42;1
459953;23.08;1
459963;58.46;100
459964;58.46;100
459965;0.93;1
459966;0.93;1
459971;91.92;100
459977;102.12;100
459978;102.12;100
459980;102.12;100
459998;75.14;100
460008;127.79;100
460012;86.95;100
460013;86.95;100
460014;86.95;100
460015;86.95;100
460027;7.49;100
460028;8.44;100
460029;9.32;100
460030;2.53;1
460048;256.08;1
460051;65.70;1
460052;10.29;1
460056;85.28;100
460057;85.28;100
460067;77.52;100
460076;31.11;1
460077;102.12;100
460078;31.11;1
460089;176.34;1
460091;1.38;1
460092;1.38;1
460132;50.15;1
460135;166.63;1
460138;7.50;1
460149;81.97;1
460150;81.97;1
460151;81.97;1
460154;1.91;1
460155;81.97;1
460158;44.68;1
460189;1.89;1
460198;80.19;100
460205;6.73;1
460222;159.79;1
460241;0.99;1
460242;0.99;1
460271;15.41;1
460272;15.41;1
460299;64.73;100
460300;23.08;1
460303;1.85;1
460306;2.34;1
460339;6.00;1
460342;3.29;1
460343;2.76;1
460359;57.51;1
460366;57.57;100
460370;7.87;100
460371;8.20;100
460411;80.19;100
460420;80.19;100
460421;80.19;100
460423;3.75;1
460429;39.53;1
460430;60.57;1
460446;100.06;100
460448;4.54;1
460454;8.11;1
460455;286.74;1
460456;464.89;1
460457;7.36;1
460458;260.28;1
460460;7.51;1
460463;10.84;1
460464;5.30;1
460468;10.84;1
460469;8.08;1
460470;7.50;1
460482;4.81;1
460483;4.81;1
460484;7.80;1
460489;60.29;1
460490;60.29;1
460491;62.11;1
460502;100.19;100
460510;23.65;1
460515;23.65;1
460516;81.97;1
460517;81.97;1
460518;81.97;1
460521;56.99;1
460528;126.32;100
460529;4.96;1
460548;10.89;1
460575;5.17;1
460587;29.19;1
460588;29.19;1
460589;29.19;1
460590;29.19;1
460591;31.25;1
460592;31.25;1
460593;31.25;1
460594;31.25;1
460595;34.01;1
460596;34.01;1
460597;34.01;1
460598;34.01;1
460603;57.79;1
460604;12.69;1
460649;81.97;1
460666;81.97;1
460668;6.99;100
460706;16.15;1
460707;16.29;1
460708;16.87;1
460709;17.18;1
460710;17.51;1
460711;18.20;1
460712;21.87;1
460713;18.72;1
460714;19.10;1
460715;19.34;1
460716;19.44;1
460717;19.79;1
460718;20.82;1
460719;24.70;1
460720;137.26;100
460757;126.32;100
460760;100.19;100
460761;100.19;100
460762;9.00;100
460763;14.72;1
460764;1.71;1
460774;5.32;1
460775;86.95;100
460776;86.95;100
460777;85.68;100
460778;85.68;100
460790;30.19;1
460806;10.45;1
460809;80.19;100
460821;3.16;1
460850;112.73;100
460861;12.15;1
460885;12.53;1
460886;17.76;1
460887;13.32;1
460888;18.87;1
460916;190.47;1
460917;190.47;1
460919;4.54;1
460920;5.17;1
460928;109.56;100
460937;4.54;1
460938;5.17;1
460939;3.39;1
460940;20.22;1
460945;0.93;1
460948;0.93;1
460949;0.93;1
460950;192.29;1
460959;2.45;1
460960;3.75;1
460961;66.94;1
460962;158.70;1
460987;100.19;100
460995;138.71;1
460996;128.64;100
461016;23.08;1
461019;99.80;100
461022;2.14;1
461023;2.14;1
461040;1.81;1
461044;3.79;1
461094;42.94;1
461095;60.82;1
461096;88.70;1
461097;115.31;1
461098;46.17;1
461099;65.40;1
461101;124.05;1
461105;52.98;1
461106;9.00;100
461180;17.75;1
461181;12.82;1
461183;9.79;1
461185;7.60;1
461192;37.59;1
461193;20.83;1
461194;20.83;1
461214;23.08;1
461216;30.73;1
461219;0.68;1
461220;10.62;1
461227;3.16;1
461232;8.45;1
461233;8.45;1
461234;9.04;1
461235;9.04;1
461236;9.85;1
461237;9.85;1
461251;16.23;100
461252;16.23;100
461253;16.23;100
461254;16.23;100
461255;16.23;100
461256;16.23;100
461283;102.18;100
461293;5.17;1
461294;4.54;1
461295;4.48;1
461323;50.33;100
461350;36.83;100
461351;171.13;1
461352;85.68;100
461358;39.24;1
461359;42.21;1
461379;23.12;1
461380;40.92;1
461381;22.50;1
461382;22.50;1
461383;166.63;1
461384;173.73;1
461385;166.63;1
461386;189.59;1
461388;15.52;1
461395;3.42;1
461401;75.14;100
461402;75.14;100
461403;75.14;100
461404;75.14;100
461405;75.14;100
461407;17.57;1
461408;17.57;1
461409;17.57;1
461410;17.57;1
461411;18.82;1
461412;18.82;1
461413;18.82;1
461414;18.82;1
461415;20.49;1
461416;20.49;1
461417;20.49;1
461418;20.49;1
461440;17.23;1
461441;17.23;1
461442;17.23;1
461443;17.23;1
461444;18.46;1
461445;18.46;1
461446;18.46;1
461447;18.46;1
461448;20.08;1
461449;20.08;1
461450;20.08;1
461451;20.08;1
461452;119.77;1
461453;157.81;1
461454;157.81;1
461455;176.34;1
461459;19.22;1
461460;19.86;1
461461;20.53;1
461462;21.38;1
461463;21.87;1
461464;21.90;1
461465;26.44;1
461470;26.98;1
461471;38.57;1
461472;55.94;1
461473;73.33;1
461490;36.83;100
461505;5.52;1
461514;19.19;1
461515;1.02;1
461516;1.02;1
461517;1.02;1
461518;1.02;1
461535;126.32;100
461544;89.11;1
461549;73.32;100
461550;27.09;1
461552;24.57;1
461553;27.09;1
461555;87.48;100
461567;57.26;1
461569;46.00;1
461570;34.97;1
461571;42.67;1
461572;51.92;1
461573;68.03;1
461584;0.95;1
461585;7.74;1
461586;9.05;1
461607;32.74;1
461608;32.74;1
461610;2.10;1
461625;14.34;1
461626;20.49;1
461627;15.42;1
461628;22.04;1
461666;197.05;1
461672;65.56;100
461673;65.56;100
461674;65.56;100
461681;34.14;1
461685;16.23;100
461701;96.01;100
461702;96.01;100
461703;96.01;100
461742;41.54;1
461745;109.56;100
461753;90.73;100
461754;90.73;100
461755;90.73;100
461769;63.07;1
461770;63.07;1
461771;63.07;1
461772;63.07;1
461773;63.07;1
461786;102.18;100
461787;102.18;100
461788;197.61;1
461789;200.44;1
461793;170.21;1
461797;8.26;1
461798;8.10;1
461816;49.58;1
461889;66.94;1
461895;166.63;1
461896;173.66;1
461914;134.32;1
461916;5.53;1
461995;142.23;100
461996;194.63;1
462006;4.92;1
462010;90.73;100
462011;90.73;100
462012;90.73;100
462016;89.82;100
462017;89.82;100
462018;89.82;100
462019;89.82;100
462020;89.82;100
462021;89.82;100
462022;91.96;100
462023;91.96;100
462024;91.96;100
462025;91.96;100
462026;91.96;100
462027;91.96;100
462028;97.84;100
462029;97.84;100
462030;97.84;100
462031;97.84;100
462032;97.84;100
462033;97.84;100
462070;8.05;1
462138;1.89;1
462140;2.74;1
462141;4.37;1
462154;7.69;1
462169;0.93;1
462170;0.93;1
462171;1.78;1
462172;1.78;1
462173;1.02;1
462174;1.02;1
462175;0.93;1
462176;0.93;1
462177;4.13;1
462178;4.13;1
462186;176.34;1
462188;72.73;100
462227;7.61;100
462241;10.83;1
462245;8.29;1
462246;7.65;1
462248;132.27;1
462249;146.37;1
462250;158.70;1
462251;132.27;1
462252;146.35;1
462253;158.70;1
462271;5.53;1
462272;5.53;1
462276;21.14;1
462277;30.22;1
462278;55.06;1
462279;100.58;1
462280;142.50;1
462281;206.92;1
462282;270.26;1
462283;84.99;1
462284;120.40;1
462285;166.38;1
462286;217.31;1
462287;105.76;1
462288;149.84;1
462289;206.92;1
462290;270.26;1
462302;109.92;100
462303;22.35;1
462304;22.35;1
462306;48.15;1
462307;48.15;1
462316;16.01;1
462374;1049.29;1
462378;149.02;1
462379;149.02;1
462380;135.79;1
462381;145.54;1
462382;157.52;1
462383;137.22;1
462384;149.92;1
462385;157.52;1
462386;114.39;1
462387;162.06;1
462388;223.93;1
462389;292.49;1
462393;7.65;1
462396;63.43;1
462405;178.09;1
462406;192.74;1
462407;17.38;1
462421;22.42;1
462422;22.42;1
462423;25.92;1
462424;25.92;1
462425;26.59;1
462426;26.59;1
462427;33.13;1
462428;33.13;1
462429;36.43;1
462430;42.55;1
462434;34.25;1
462435;25.84;1
462436;36.54;1
462437;74.52;1
462451;92.56;100
462461;134.90;1
462463;169.32;1
462492;80.19;100
462502;32.07;1
462506;402.08;1
462515;102.18;100
462516;619.15;1
462521;21.38;1
462522;24.29;1
462523;20.40;1
462524;23.17;1
462533;69.49;1
462534;98.44;1
462535;142.88;1
462536;186.61;1
462537;78.58;1
462538;111.32;1
462540;200.80;1
462561;5.87;1
462574;182.46;1
462586;8.26;1
462589;8.26;1
462591;8.20;1
462593;8.26;1
462597;7.88;1
462605;18.09;1
462606;18.09;1
462607;18.58;1
462608;18.58;1
462609;18.48;1
462610;18.48;1
462612;18.09;1
462613;18.09;1
462614;18.05;1
462616;19.03;1
462617;19.03;1
462624;142.23;100
462626;52.91;1
462627;75.65;1
462628;144.91;1
462629;28.08;1
462630;40.14;1
462632;76.32;1
462658;98.11;100
462659;98.11;100
462660;98.11;100
462661;98.11;100
462670;11.91;100
462699;5.65;1
462705;6.30;1
462746;38.69;100
462747;38.69;100
462748;38.69;100
462751;5.42;1
462762;138.44;1
462764;98.11;100
462766;149.02;1
462784;0.86;1
462792;52.15;1
462794;131.98;1
462802;168.01;1
462814;1.49;1
462848;151.37;1
462852;156.67;1
462862;184.05;1
462871;134.90;1
462872;138.44;1
462873;161.39;1
462876;148.10;1
462904;4.18;1
462905;5.31;1
462906;5.55;1
462907;6.72;1
462912;151.67;1
462914;5.44;1
462920;51.47;1
462921;51.47;1
462923;9.95;1
462934;266.26;1
462938;141.04;100
462954;161.39;1
462971;161.39;1
462978;6.17;100
462982;147.24;1
462999;146.34;1
463002;5.42;1
463016;1.93;1
463019;60.53;1
463022;11.76;1
463023;16.81;1
463024;31.96;1
463025;13.68;1
463026;19.56;1
463027;42.37;1
463033;166.63;1
463035;57.90;1
463036;37.08;1
463037;52.54;1
463038;94.99;1
463039;121.05;1
463040;171.49;1
463041;310.34;1
463042;19.52;1
463043;19.52;1
463044;32.02;1
463045;19.44;1
463046;19.44;1
463047;32.12;1
463051;84.43;100
463053;21.84;1
463068;3.61;1
463075;93.04;100
463076;1.93;1
463077;112.61;100
463086;36.72;1
463088;40.83;1
463089;40.83;1
463090;36.82;1
463091;36.82;1
463092;40.83;1
463096;49.12;1
463103;13.74;1
463122;120.06;100
463123;43.07;1
463126;16.35;1
463135;16.60;1
463138;1.29;1
463150;102.18;100
463153;6.03;1
463188;3.00;1
463199;2.92;1
463200;23.83;1
463201;8.98;1
463202;23.31;1
463212;7.50;1
463271;103.04;100
463272;103.04;100
463273;103.04;100
463298;75.34;100
463306;26.52;1
463307;26.18;1
463313;38.54;100
463314;19.13;100
463315;30.49;100
463316;46.59;100
463317;55.89;100
463318;50.42;100
463319;1.28;1
463320;67.69;100
463321;70.87;100
463322;1.47;1
463323;1.89;1
463325;2.27;1
463326;2.86;1
463327;5.01;1
463333;7.75;1
463337;0.80;1
463344;3.00;1
463345;3.33;1
463346;4.57;1
463347;5.67;1
463348;3.36;1
463349;3.61;1
463350;4.45;1
463351;5.08;1
463352;6.15;1
463362;62.07;100
463363;85.92;100
463377;12.52;100
463378;18.32;100
463379;11.06;100
463383;38.54;100
463384;37.80;100
463385;50.22;100
463388;1.94;1
463393;2.45;1
463394;1.42;1
463401;1.94;1
463449;116.72;100
463450;116.72;100
463485;96.80;100
463488;287.30;1
463510;132.32;100
463536;3.38;1
463538;70.45;100
463540;136.60;100
463541;13.03;1
463542;2.00;1
463543;2.00;1
463544;2.00;1
463561;7.24;1
463654;3.85;1
463657;2.53;1
463671;5.53;1
463672;5.53;1
463681;53.81;1
463683;1.78;1
463684;1.78;1
463685;1.38;1
463691;6.80;1
463701;1.84;1
463702;4.75;1
463703;70.33;100
463707;126.39;100
463715;74.48;100
463718;92.83;100
463726;111.69;100
463738;128.64;100
463744;74.48;100
463745;85.68;100
463752;117.81;100
463756;105.44;100
463757;161.72;100
463758;159.65;100
463769;138.70;100
463770;132.10;100
463771;3.75;1
463775;134.64;100
463776;156.32;100
463777;142.23;100
463784;111.61;100
463786;137.36;100
463796;165.74;100
463799;92.83;100
463806;98.79;100
463808;137.36;100
463810;2.16;1
463811;123.68;100
463814;155.79;100
463817;92.41;100
463818;117.81;100
463825;110.67;100
463828;122.86;100
463832;133.60;100
463833;131.17;100
463835;96.80;100
463878;134.90;1
463884;117.81;100
463889;116.72;100
463893;117.46;100
463895;402.08;1
463900;0.93;1
463901;0.93;1
463902;1.78;1
463903;1.78;1
463904;1.02;1
463905;1.02;1
463906;0.93;1
463907;0.93;1
463908;4.13;1
463909;4.13;1
463910;0.93;1
463911;0.93;1
463917;1.86;1
463918;159.16;100
463945;245.89;1
463946;245.89;1
463947;245.89;1
463956;145.54;1
463965;9.15;100
463973;5.42;1
463974;96.80;100
463976;126.76;1
463977;126.76;1
463979;126.76;1
463980;126.76;1
464002;134.64;100
464022;2.31;1
464023;3.07;1
464025;3.92;1
464026;3.92;1
464027;13.65;1
464028;13.65;1
464040;9.95;1
464044;10.92;1
464045;4.67;1
464051;117.46;100
464052;10.63;100
464054;6.80;1
464056;1.79;1
464068;95.66;100
464069;95.66;100
464070;95.66;100
464080;93.04;100
464081;93.04;100
464083;73.91;100
464084;70.81;100
464086;5.11;1
464109;5.35;1
464110;9.20;1
464111;9.28;1
464115;2.53;1
464116;116.72;100
464135;0.93;1
464136;0.93;1
464137;4.13;1
464138;4.13;1
464139;31.48;1
464140;53.96;1
464141;8.44;100
464152;94.29;1
464153;110.90;1
464157;2.59;1
464158;2.59;1
464159;10.59;1
464169;1.78;1
464170;1.78;1
464171;102.18;100
464194;38.69;100
464198;0.77;1
464200;5.56;1
464206;63.07;1
464233;32.74;1
464234;32.74;1
464243;19.74;1
464244;20.07;1
464245;21.54;1
464246;22.60;1
464247;23.46;1
464248;24.71;1
464253;1.90;1
464254;6.74;1
464255;1401.86;1
464257;13.77;1
464258;38.70;1
464260;14.04;1
464261;39.46;1
464266;1.23;1
464278;17.37;1
464298;20.57;1
464300;7.17;1
464311;12.17;100
464312;14.54;100
464328;157.23;100
464329;157.23;100
464330;157.23;100
464331;157.23;100
464332;65.56;100
464335;9.16;1
464337;5.28;1
464339;4.22;1
464344;137.12;100
464352;48.17;1
464353;2.47;1
464354;5.83;1
464355;26.55;1
464356;1.93;1
464357;5.93;1
464359;7.31;1
464360;12.77;1
464361;24.42;1
464362;13.04;1
464364;84.43;100
464367;7.79;1
464368;14.86;100
464369;14.86;100
464370;14.86;100
464371;14.86;100
464372;14.86;100
464407;13.73;100
464409;92.14;1
464410;157.95;1
464411;112.39;1
464412;180.23;1
464413;70.61;1
464414;44.58;1
464416;28.96;1
464417;28.96;1
464418;3.87;1
464419;3.87;1
464420;3.87;1
464421;3.87;1
464422;184.46;100
464455;99.74;1
464456;24.36;1
464457;9.87;1
464458;9.87;1
464460;9.74;1
464461;9.74;1
464462;110.97;1
464463;25.51;1
464464;9.71;1
464465;9.71;1
464466;1.87;1
464467;2.83;1
464468;1.93;1
464469;2.27;1
464470;5.14;1
464471;38.69;100
464476;8.85;100
464497;1.02;1
464498;1.02;1
464513;8.72;1
464537;6.00;1
464539;5.85;1
464540;5.84;1
464550;7.53;1
464555;145.50;100
464556;145.50;100
464557;145.50;100
464558;145.50;100
464559;145.50;100
464560;154.19;100
464561;154.19;100
464562;154.19;100
464563;154.19;100
464564;154.19;100
464565;1.68;1
464566;1.68;1
464567;1.68;1
464568;1.68;1
464569;1.68;1
464577;254.25;1
464580;105.12;1
464581;175.01;1
464582;247.93;1
464583;57.78;1
464584;99.04;1
464585;140.32;1
464586;132.39;1
464588;324.48;1
464594;5.55;1
464615;346.82;1
464626;6.46;1
464628;117.96;1
464643;157.23;100
464648;69.33;100
464650;2.03;1
464651;4.21;1
464655;194.52;1
464656;2510.91;1
464660;11.05;100
464669;88.71;100
464670;88.71;100
464671;88.71;100
464672;123.00;1
464675;6.69;1
464678;40.07;1
464681;59.45;1
464682;74.38;1
464685;159.72;1
464686;140.16;1
464689;15.42;1
464691;145.50;100
464697;4.09;1
464708;111.13;100
464723;24.82;1
464724;1.82;1
464725;6.39;1
464772;84.40;100
464773;1.27;1
464774;1.83;1
464775;2.56;1
464776;1.72;1
464782;8.25;1
464791;5.06;1
464792;7.06;1
464793;8.88;1
464795;7.27;1
464796;7.27;1
464807;1.20;1
464821;24.48;1
464826;11.46;100
464831;6.86;1
464832;5.81;1
464835;10.63;100
464841;6.47;1
464844;55.56;1
464845;5.63;1
464846;25.57;1
464847;1.92;1
464850;38.69;100
464851;108.79;1
464852;6.00;1
464853;24.78;1
464854;1.88;1
464855;9.71;1
464856;9.71;1
464861;5.15;1
464862;7.16;1
464863;8.97;1
464874;85.08;100
464876;6.39;1
464888;24.48;1
464905;149.02;1
464912;39.40;100
464925;5.99;1
464929;4.07;1
464933;6.73;1
464954;9.05;1
464973;1.99;1
464975;2.13;1
464976;1.86;1
464977;5.55;1
464978;9.71;1
464979;9.71;1
464998;36.82;1
464999;36.82;1
465024;18.54;1
465025;20.53;1
465026;24.74;1
465150;42.87;1
465173;25.96;1
465174;17.28;1
465176;31.67;1
465177;31.67;1
465181;44.99;1
465182;44.99;1
465183;47.17;1
465184;50.31;1
465185;47.17;1
465210;17.27;100
465211;6.91;100
465212;9.30;100
465217;2.10;1
465218;3.12;1
465219;3.56;1
465220;3.65;1
465224;2.10;1
465225;1.74;1
465242;2.32;1
465243;4.78;1
465245;12.88;1
465249;9.17;1
465250;8.92;1
465251;10.92;1
465252;10.92;1
465253;7.17;1
465254;6.18;1
465255;8.31;1
465256;7.22;1
465257;1.60;1
465258;1.93;1
465260;2.88;1
465261;2.47;1
465276;6.39;1
465277;86.26;100
465285;14.40;100
465288;2.37;1
465323;5.42;1
465347;32.12;1
465349;6.16;1
465350;6.28;1
465351;6.16;1
465352;6.28;1
465353;12.57;1
465354;6.73;1
465355;6.73;1
465356;6.73;1
465357;10.92;1
465358;10.92;1
465359;10.92;1
465360;10.92;1
465361;10.92;1
465362;10.92;1
465372;546.87;1
465373;546.87;1
465375;90.58;1
465376;51.78;1
465378;56.03;1
465379;40.36;1
465380;11.53;1
465387;15.15;1
465390;80.48;1
465392;85.86;1
465393;90.35;1
465394;85.86;1
465395;38.70;1
465396;32.86;1
465397;34.40;1
465398;34.70;1
465399;44.62;1
465400;8.05;1
465401;8.05;1
465402;8.05;1
465403;8.05;1
465404;8.95;1
465405;8.95;1
465406;8.95;1
465407;8.95;1
465408;8.60;1
465409;8.60;1
465410;6.45;1
465416;0.72;1
465423;31.57;100
465508;4.45;1
465509;56.67;1
465510;56.67;1
465511;31.20;1
465512;31.20;1
465513;56.67;1
465514;56.67;1
465515;31.20;1
465516;31.20;1
